sepallength,petallength,petalwidth,class
0.541259,0.448649,0.41498,Iris-versicolor
0.584615,0.742085,0.526316,Iris-setosa
0.395804,0.47027,0.493927,Iris-setosa
0.597203,0.436293,0.451417,Iris-versicolor
0.65035,0.480309,0.560729,Iris-virginica
0.545455,0.788417,0.595142,Iris-setosa
0.709091,0.571429,0.461538,Iris-setosa
0.412587,0.59305,0.45749,Iris-virginica
0.359441,0.472587,0.370445,Iris-virginica
0.300699,0.376062,0.408907,Iris-versicolor
0.667133,0.377606,0.319838,Iris-virginica
0.572028,0.456371,0.356275,Iris-virginica
0.493706,0.583784,0.568826,Iris-virginica
0.53007,0.379151,0.54251,Iris-versicolor
0.373427,0.426255,0.530364,Iris-versicolor
0.773427,0.456371,0.431174,Iris-versicolor
0.513287,0.759073,0.47166,Iris-setosa
0.511888,0.63166,0.631579,Iris-setosa
0.58042,0.414672,0.609312,Iris-virginica
0.552448,0.47027,0.554656,Iris-virginica
0.524476,0.444788,0.506073,Iris-versicolor
0.411189,0.56834,0.502024,Iris-virginica
0.552448,0.644788,0.518219,Iris-virginica
0.71049,0.416988,0.684211,Iris-virginica
0.65035,0.388417,0.394737,Iris-setosa
0.676923,0.442471,0.52834,Iris-virginica
0.441958,0.651737,0.38664,Iris-versicolor
0.388811,0.555212,0.661943,Iris-versicolor
0.485315,0.423166,0.522267,Iris-setosa
0.504895,0.650193,0.738866,Iris-setosa
0.622378,0.477992,0.589069,Iris-versicolor
0.31049,0.498842,0.668016,Iris-virginica
0.66993,0.926641,0.562753,Iris-setosa
0.481119,0.707336,0.564777,Iris-setosa
0.451748,0.538996,0.404858,Iris-versicolor
0.386014,0.559073,0.621457,Iris-setosa
0.314685,0.513514,0.44332,Iris-setosa
0.591608,0.535907,0.639676,Iris-setosa
0.507692,0.288031,0.710526,Iris-virginica
0.355245,0.464865,0.580972,Iris-setosa
0.353846,0.56139,0.619433,Iris-versicolor
0.461538,0.435521,0.540486,Iris-setosa
0.686713,0.401544,0.526316,Iris-versicolor
0.46993,0.616988,0.591093,Iris-versicolor
0.331469,0.271042,0.550607,Iris-versicolor
0.471329,0.512741,0.631579,Iris-versicolor
0.468531,0.372973,0.587045,Iris-setosa
0.197203,0.660232,0.601215,Iris-virginica
0.493706,0.471042,0.398785,Iris-setosa
0.474126,0.408494,0.524291,Iris-virginica
0.577622,0.562162,0.657895,Iris-setosa
0.706294,0.659459,0.635628,Iris-setosa
0.625175,0.407722,0.451417,Iris-versicolor
0.468531,0.345174,0.552632,Iris-virginica
0.374825,0.467181,0.445344,Iris-virginica
0.787413,0.565251,0.352227,Iris-setosa
0.506294,0.450193,0.508097,Iris-versicolor
0.500699,0.655598,0.732794,Iris-virginica
0.496503,0.531274,0.47166,Iris-versicolor
0.521678,0.469498,0.510121,Iris-setosa
0.482517,0.461776,0.552632,Iris-setosa
0.434965,0.595367,0.706478,Iris-setosa
0.437762,0.423166,0.518219,Iris-virginica
0.495105,0.355212,0.665992,Iris-virginica
0.439161,0.458687,0.603239,Iris-versicolor
0.41958,0.538224,0.497976,Iris-versicolor
0.511888,0.399228,0.587045,Iris-versicolor
0.471329,0.315058,0.6417,Iris-setosa
0.667133,0.549035,0.67004,Iris-setosa
0.202797,0.460232,0.483806,Iris-versicolor
0.620979,0.488031,0.589069,Iris-versicolor
0.639161,0.596139,0.412955,Iris-virginica
0.267133,0.527413,0.593117,Iris-setosa
0.461538,0.379923,0.621457,Iris-versicolor
0.457343,0.296525,0.491903,Iris-setosa
0.341259,0.566023,0.629555,Iris-virginica
0.412587,0.589961,0.560729,Iris-versicolor
0.374825,0.555985,0.425101,Iris-virginica
0.695105,0.571429,0.313765,Iris-versicolor
0.604196,0.487259,0.661943,Iris-virginica
0.641958,0.650193,0.502024,Iris-setosa
0.58042,0.520463,0.342105,Iris-setosa
0.373427,0.447104,0.382591,Iris-setosa
0.440559,0.662548,0.463563,Iris-versicolor
0.553846,0.528958,0.637652,Iris-setosa
0.362238,0.496525,0.591093,Iris-setosa
0.579021,0.440154,0.497976,Iris-virginica
0.472727,0.599228,0.526316,Iris-versicolor
0.457343,0.588417,0.595142,Iris-versicolor
0.579021,0.44556,0.479757,Iris-virginica
0.54965,0.589961,0.445344,Iris-virginica
0.458741,0.672587,0.382591,Iris-setosa
0.629371,0.537452,0.609312,Iris-setosa
0.379021,0.545946,0.45749,Iris-versicolor
0.567832,0.436293,0.645749,Iris-versicolor
0.565035,0.415444,0.461538,Iris-setosa
0.464336,0.372201,0.597166,Iris-setosa
0.535664,0.468726,0.694332,Iris-versicolor
0.359441,0.457143,0.694332,Iris-setosa
0.602797,0.454826,0.633603,Iris-virginica
0.478322,0.790734,0.366397,Iris-setosa
0.440559,0.420077,0.477733,Iris-versicolor
0.616783,0.301931,0.558704,Iris-setosa
0.420979,0.565251,0.396761,Iris-virginica
0.341259,0.633977,0.370445,Iris-setosa
0.324476,0.459459,0.566802,Iris-versicolor
0.566434,0.513514,0.388664,Iris-setosa
0.356643,0.382239,0.589069,Iris-setosa
0.695105,0.540541,0.417004,Iris-versicolor
0.265734,0.345946,0.431174,Iris-virginica
0.68951,0.691892,0.702429,Iris-virginica
0.523077,0.708108,0.388664,Iris-virginica
0.488112,0.433977,0.593117,Iris-versicolor
0.437762,0.613127,0.441296,Iris-setosa
0.544056,0.610039,0.572874,Iris-versicolor
0.495105,0.558301,0.607287,Iris-virginica
0.622378,0.227027,0.497976,Iris-setosa
0.511888,0.410039,0.526316,Iris-virginica
0.516084,0.609266,0.307692,Iris-setosa
0.458741,0.540541,0.350202,Iris-versicolor
0.492308,0.63166,0.562753,Iris-versicolor
0.534266,0.538224,0.562753,Iris-versicolor
0.307692,0.350579,0.544534,Iris-virginica
0.348252,0.462548,0.408907,Iris-virginica
0.581818,0.598456,0.366397,Iris-versicolor
0.518881,0.355212,0.435223,Iris-virginica
0.478322,0.369884,0.072874,Iris-virginica
0.500699,0.538996,0.651822,Iris-versicolor
0.538462,0.486486,0.453441,Iris-virginica
0.439161,0.332046,0.404858,Iris-virginica
0.412587,0.47722,0.601215,Iris-setosa
0.521678,0.42471,0.629555,Iris-virginica
0.39021,0.566795,0.57085,Iris-virginica
0.545455,0.414672,0.552632,Iris-versicolor
0.309091,0.412355,0.672065,Iris-setosa
0.613986,0.360618,0.518219,Iris-virginica
0.552448,0.635521,0.299595,Iris-versicolor
0.527273,0.548263,0.384615,Iris-virginica
0.60979,0.450965,0.536437,Iris-versicolor
0.685315,0.56834,0.508097,Iris-versicolor
0.612587,0.423938,0.489879,Iris-setosa
0.293706,0.504247,0.441296,Iris-setosa
0.356643,0.311197,0.368421,Iris-versicolor
0.429371,0.52278,0.378543,Iris-versicolor
0.502098,0.491892,0.680162,Iris-versicolor
0.556643,0.415444,0.544534,Iris-versicolor
0.418182,0.73668,0.550607,Iris-virginica
0.52028,0.535907,0.631579,Iris-versicolor
0.415385,0.467954,0.708502,Iris-virginica
0.430769,0.567568,0.449393,Iris-versicolor
0.341259,0.555985,0.566802,Iris-versicolor
0.395804,0.621622,0.493927,Iris-versicolor
0.348252,0.642471,0.340081,Iris-versicolor
0.39021,0.532819,0.481781,Iris-setosa
0.616783,0.530502,0.538462,Iris-setosa
0.393007,0.343629,0.506073,Iris-versicolor
0.794406,0.36139,0.441296,Iris-virginica
0.553846,0.413127,0.388664,Iris-versicolor
0.52028,0.4139,0.692308,Iris-virginica
0.402797,0.517375,0.546559,Iris-versicolor
0.577622,0.488031,0.504049,Iris-setosa
0.434965,0.230116,0.402834,Iris-setosa
0.513287,0.471042,0.603239,Iris-versicolor
0.786014,0.558301,0.714575,Iris-versicolor
0.488112,0.251737,0.479757,Iris-virginica
0.627972,0.421622,0.481781,Iris-versicolor
0.420979,0.448649,0.587045,Iris-versicolor
0.495105,0.310425,0.560729,Iris-versicolor
0.697902,0.427799,0.493927,Iris-virginica
0.429371,0.661776,0.645749,Iris-versicolor
0.702098,0.560618,0.520243,Iris-versicolor
0.579021,0.705019,0.657895,Iris-setosa
0.436364,0.432432,0.522267,Iris-virginica
0.570629,0.464865,0.730769,Iris-versicolor
0.608392,0.542857,0.759109,Iris-setosa
0.569231,0.480309,0.67004,Iris-virginica
0.323077,0.545946,0.526316,Iris-virginica
0.418182,0.602317,0.356275,Iris-setosa
0.471329,0.577606,0.530364,Iris-versicolor
0.490909,0.319691,0.382591,Iris-setosa
0.569231,0.366795,0.360324,Iris-virginica
0.518881,0.542857,0.360324,Iris-virginica
0.34965,0.295753,0.417004,Iris-versicolor
0.541259,0.423938,0.611336,Iris-setosa
0.567832,0.377606,0.516194,Iris-versicolor
0.562238,0.33668,0.550607,Iris-versicolor
0.61958,0.328185,0.706478,Iris-virginica
0.593007,0.440154,0.730769,Iris-versicolor
0.551049,0.576062,0.738866,Iris-versicolor
0.490909,0.437838,0.534413,Iris-setosa
0.313287,0.461776,0.388664,Iris-setosa
0.546853,0.450193,0.396761,Iris-setosa
0.523077,0.394595,0.41498,Iris-setosa
0.53007,0.493436,0.137652,Iris-setosa
0.356643,0.497297,0.564777,Iris-setosa
0.379021,0.380695,0.572874,Iris-versicolor
0.616783,0.200772,0.530364,Iris-setosa
0.495105,0.538996,0.706478,Iris-virginica
0.576224,0.507336,0.467611,Iris-virginica
0.502098,0.420077,0.455466,Iris-virginica
0.502098,0.730502,0.629555,Iris-virginica
0.604196,0.451737,0.467611,Iris-setosa
0.441958,0.433977,0.775304,Iris-versicolor
0.51049,0.657915,0.481781,Iris-virginica
0.447552,0.456371,0.303644,Iris-setosa
0.45035,0.675676,0.449393,Iris-versicolor
0.464336,0.444015,0.548583,Iris-setosa
0.524476,0.471042,0.631579,Iris-setosa
0.446154,0.608494,0.319838,Iris-setosa
0.639161,0.425483,0.491903,Iris-setosa
0.398601,0.437066,0.439271,Iris-versicolor
0.478322,0.713514,0.597166,Iris-setosa
0.45035,0.585328,0.449393,Iris-versicolor
0.661538,0.51583,0.663968,Iris-versicolor
0.521678,0.544402,0.402834,Iris-setosa
0.615385,0.755985,0.461538,Iris-virginica
0.332867,0.552896,0.512146,Iris-versicolor
0.528671,0.518919,0.603239,Iris-versicolor
0.598601,0.52973,0.38664,Iris-setosa
0.509091,0.406178,0.653846,Iris-setosa
0.618182,0.478764,0.299595,Iris-setosa
0.441958,0.538996,0.512146,Iris-versicolor
0.657343,0.576062,0.625506,Iris-setosa
0.756643,0.402317,0.576923,Iris-versicolor
0.458741,0.667181,0.6417,Iris-virginica
0.448951,0.540541,0.279352,Iris-versicolor
0.661538,0.6139,0.447368,Iris-setosa
0.675524,0.366023,0.479757,Iris-setosa
0.440559,0.489575,0.287449,Iris-virginica
0.451748,0.383012,0.477733,Iris-versicolor
0.467133,0.396911,0.744939,Iris-virginica
0.348252,0.572201,0.465587,Iris-setosa
0.397203,0.43861,0.615385,Iris-setosa
0.387413,0.415444,0.615385,Iris-setosa
0.413986,0.597683,0.510121,Iris-virginica
0.495105,0.372973,0.506073,Iris-versicolor
0.525874,0.817761,0.467611,Iris-versicolor
0.672727,0.487259,0.582996,Iris-virginica
0.387413,0.374517,0.552632,Iris-virginica
0.60979,0.479537,0.47166,Iris-setosa
0.475524,0.484942,0.421053,Iris-setosa
0.493706,0.362162,0.455466,Iris-versicolor
0.574825,0.583012,0.680162,Iris-virginica
0.373427,0.510425,0.406883,Iris-setosa
0.542657,0.553668,0.41498,Iris-setosa
0.517483,0.628571,0.45749,Iris-setosa
0.553846,0.417761,0.455466,Iris-virginica
0.531469,0.507336,0.560729,Iris-virginica
0.773427,0.495753,0.439271,Iris-setosa
0.427972,0.550579,0.617409,Iris-virginica
0.440559,0.566023,0.668016,Iris-versicolor
0.429371,0.402317,0.526316,Iris-virginica
0.437762,0.5861,0.410931,Iris-versicolor
0.427972,0.542085,0.550607,Iris-virginica
0.632168,0.524324,0.649798,Iris-versicolor
0.658741,0.479537,0.506073,Iris-setosa
0.434965,0.600772,0.48583,Iris-versicolor
0.405594,0.644015,0.404858,Iris-versicolor
0.552448,0.597683,0.410931,Iris-setosa
0.437762,0.36139,0.44332,Iris-virginica
0.570629,0.699614,0.493927,Iris-versicolor
0.521678,0.583012,0.663968,Iris-setosa
0.33007,0.465637,0.242915,Iris-versicolor
0.672727,0.57529,0.54251,Iris-virginica
0.700699,0.489575,0.593117,Iris-setosa
0.430769,0.56834,0.52834,Iris-virginica
0.455944,0.680309,0.781377,Iris-setosa
0.531469,0.503475,0.538462,Iris-setosa
0.537063,0.632432,0.475709,Iris-setosa
0.573427,0.480309,0.38664,Iris-virginica
0.724476,0.630116,0.540486,Iris-virginica
0.47972,0.562934,0.354251,Iris-setosa
0.40979,0.550579,0.334008,Iris-versicolor
0.345455,0.548263,0.487854,Iris-setosa
0.418182,0.454054,0.663968,Iris-virginica
0.495105,0.545174,0.51417,Iris-virginica
0.700699,0.437066,0.724696,Iris-versicolor
0.441958,0.569884,0.455466,Iris-virginica
0.524476,0.488803,0.467611,Iris-virginica
0.497902,0.467954,0.459514,Iris-versicolor
0.632168,0.623938,0.504049,Iris-setosa
0.781818,0.455598,0.623482,Iris-setosa
0.440559,0.44556,0.311741,Iris-virginica
0.444755,0.696525,0.67004,Iris-setosa
0.616783,0.699614,0.649798,Iris-setosa
0.576224,0.412355,0.481781,Iris-virginica
0.706294,0.65251,0.546559,Iris-setosa
0.565035,0.559073,0.536437,Iris-setosa
0.458741,0.4139,0.611336,Iris-versicolor
0.565035,0.485714,0.643725,Iris-versicolor
0.623776,0.436293,0.479757,Iris-versicolor
0.591608,0.548263,0.544534,Iris-virginica
0.556643,0.391506,0.467611,Iris-versicolor
0.618182,0.488803,0.591093,Iris-versicolor
0.630769,0.423938,0.572874,Iris-virginica
0.654545,0.464865,0.730769,Iris-versicolor
0.572028,0.415444,0.48583,Iris-versicolor
0.481119,0.348263,0.512146,Iris-virginica
0.516084,0.556757,0.406883,Iris-virginica
0.634965,0.557529,0.45749,Iris-virginica
0.408392,0.480309,0.582996,Iris-setosa
0.53986,0.423166,0.516194,Iris-setosa
0.455944,0.4,0.392713,Iris-versicolor
0.502098,0.493436,0.665992,Iris-virginica
0.641958,0.363707,0.643725,Iris-versicolor
0.52028,0.447876,0.441296,Iris-versicolor
0.504895,0.5861,0.67004,Iris-versicolor
0.346853,0.467954,0.661943,Iris-setosa
0.583217,0.448649,0.544534,Iris-setosa
0.572028,0.590734,0.684211,Iris-virginica
0.741259,0.198456,0.425101,Iris-versicolor
0.464336,0.540541,0.631579,Iris-virginica
0.524476,0.639382,0.572874,Iris-virginica
0.527273,0.669498,0.536437,Iris-virginica
0.675524,0.512741,0.5,Iris-virginica
0.488112,0.557529,0.595142,Iris-virginica
0.53007,0.63166,0.587045,Iris-virginica
0.567832,0.391506,0.540486,Iris-versicolor
0.52028,0.68417,0.653846,Iris-virginica
0.448951,0.635521,0.623482,Iris-setosa
0.521678,0.392278,0.42915,Iris-virginica
0.61958,0.579923,0.718623,Iris-setosa
0.384615,0.37529,0.421053,Iris-versicolor
0.514685,0.617761,0.54251,Iris-versicolor
0.420979,0.499614,0.331984,Iris-versicolor
0.633566,0.545174,0.759109,Iris-versicolor
0.328671,0.650965,0.548583,Iris-virginica
0.436364,0.512741,0.58502,Iris-versicolor
0.541259,0.39305,0.580972,Iris-setosa
0.674126,0.820077,0.603239,Iris-virginica
0.492308,0.566023,0.445344,Iris-virginica
0.437762,0.596911,0.554656,Iris-versicolor
0.709091,0.586873,0.453441,Iris-versicolor
0.337063,0.647876,0.617409,Iris-versicolor
0.253147,0.583012,0.350202,Iris-setosa
0.548252,0.565251,0.647773,Iris-virginica
0.443357,0.503475,0.740891,Iris-virginica
0.384615,0.698069,0.45749,Iris-versicolor
0.579021,0.580695,0.402834,Iris-versicolor
0.527273,0.376062,0.38664,Iris-virginica
0.436364,0.606178,0.388664,Iris-setosa
0.356643,0.553668,0.506073,Iris-setosa
0.597203,0.505792,0.408907,Iris-setosa
0.572028,0.571429,0.574899,Iris-virginica
0.488112,0.316602,0.536437,Iris-versicolor
0.706294,0.43861,0.647773,Iris-versicolor
0.379021,0.637838,0.726721,Iris-versicolor
0.328671,0.54749,0.550607,Iris-virginica
0.422378,0.524324,0.348178,Iris-versicolor
0.493706,0.544402,0.716599,Iris-setosa
0.525874,0.486486,0.435223,Iris-setosa
0.472727,0.499614,0.619433,Iris-versicolor
0.538462,0.559073,0.402834,Iris-setosa
0.359441,0.412355,0.516194,Iris-versicolor
0.661538,0.374517,0.576923,Iris-versicolor
0.48951,0.682625,0.595142,Iris-setosa
0.623776,0.381467,0.315789,Iris-virginica
0.537063,0.650965,0.449393,Iris-versicolor
0.551049,0.37529,0.497976,Iris-virginica
0.563636,0.623166,0.47166,Iris-setosa
0.54965,0.501931,0.483806,Iris-setosa
0.570629,0.496525,0.546559,Iris-setosa
0.647552,0.494208,0.47166,Iris-versicolor
0.521678,0.307336,0.340081,Iris-virginica
0.579021,0.457915,0.633603,Iris-setosa
0.48951,0.552124,0.582996,Iris-versicolor
0.66014,0.567568,0.48583,Iris-versicolor
0.423776,0.377606,0.323887,Iris-virginica
0.700699,0.421622,0.297571,Iris-virginica
0.495105,0.388417,0.574899,Iris-versicolor
0.33986,0.461776,0.609312,Iris-versicolor
0.513287,0.469498,0.493927,Iris-setosa
0.423776,0.67027,0.714575,Iris-versicolor
0.593007,0.430888,0.334008,Iris-setosa
0.426573,0.623166,0.376518,Iris-virginica
0.448951,0.609266,0.562753,Iris-setosa
0.288112,0.528185,0.431174,Iris-virginica
0.448951,0.544402,0.939271,Iris-virginica
0.227972,0.410811,0.516194,Iris-virginica
0.321678,0.576062,0.495951,Iris-versicolor
0.584615,0.080309,0.544534,Iris-setosa
0.587413,0.52278,0.410931,Iris-setosa
0.546853,0.530502,0.439271,Iris-virginica
0.391608,0.397683,0.552632,Iris-versicolor
0.493706,0.620077,0.506073,Iris-virginica
0.499301,0.560618,0.439271,Iris-virginica
0.369231,0.482625,0.47166,Iris-versicolor
0.667133,0.341313,0.491903,Iris-versicolor
0.597203,0.454054,0.374494,Iris-virginica
0.474126,0.535135,0.321862,Iris-setosa
0.502098,0.47027,0.568826,Iris-virginica
0.523077,0.662548,0.512146,Iris-setosa
0.271329,0.346718,0.538462,Iris-versicolor
0.471329,0.537452,0.52834,Iris-setosa
0.422378,0.342085,0.589069,Iris-virginica
0.387413,0.533591,0.540486,Iris-setosa
0.468531,0.576062,0.566802,Iris-versicolor
0.700699,0.629344,0.823887,Iris-setosa
0.570629,0.460232,0.748988,Iris-virginica
0.434965,0.577606,0.552632,Iris-setosa
0.563636,0.515058,0.469636,Iris-versicolor
0.655944,0.512741,0.504049,Iris-setosa
0.602797,0.668726,0.59919,Iris-versicolor
0.506294,0.648649,0.5,Iris-versicolor
0.426573,0.562934,0.323887,Iris-virginica
0.577622,0.427799,0.57085,Iris-virginica
0.542657,0.454054,0.680162,Iris-versicolor
0.6,0.532819,0.487854,Iris-versicolor
0.570629,0.430116,0.510121,Iris-setosa
0.616783,0.734363,0.720648,Iris-virginica
0.439161,0.382239,0.425101,Iris-versicolor
0.646154,0.717375,0.417004,Iris-virginica
0.521678,0.412355,0.809717,Iris-versicolor
0.731469,0.496525,0.311741,Iris-versicolor
0.422378,0.46332,0.54251,Iris-setosa
0.693706,0.524324,0.657895,Iris-virginica
0.521678,0.367568,0.566802,Iris-versicolor
0.426573,0.778378,0.376518,Iris-setosa
0.444755,0.266409,0.680162,Iris-setosa
0.462937,0.308108,0.58502,Iris-setosa
0.546853,0.480309,0.694332,Iris-virginica
0.558042,0.509653,0.382591,Iris-setosa
0.434965,0.428571,0.346154,Iris-versicolor
0.496503,0.697297,0.119433,Iris-versicolor
0.738462,0.498069,0.32996,Iris-versicolor
0.692308,0.614672,0.61336,Iris-setosa
0.548252,0.60695,0.607287,Iris-virginica
0.503497,0.351351,0.657895,Iris-virginica
0.513287,0.503475,0.441296,Iris-versicolor
0.567832,0.410811,0.510121,Iris-virginica
0.384615,0.319691,0.459514,Iris-versicolor
0.46993,0.473359,0.489879,Iris-setosa
0.313287,0.4,0.3583,Iris-virginica
0.544056,0.716602,0.554656,Iris-setosa
0.572028,0.664865,0.639676,Iris-versicolor
0.444755,0.370656,0.692308,Iris-virginica
0.675524,0.542857,0.42915,Iris-setosa
0.362238,0.623938,0.534413,Iris-virginica
0.335664,0.557529,0.5,Iris-setosa
0.524476,0.377606,0.502024,Iris-versicolor
0.616783,0.602317,0.445344,Iris-virginica
0.688112,0.432432,0.568826,Iris-setosa
0.447552,0.462548,0.435223,Iris-versicolor
0.61958,0.541313,0.582996,Iris-versicolor
0.495105,0.528958,0.378543,Iris-virginica
0.47972,0.45251,0.591093,Iris-setosa
0.598601,0.578378,0.37247,Iris-setosa
0.572028,0.633977,0.6417,Iris-setosa
0.323077,0.579923,0.435223,Iris-versicolor
0.664336,0.627027,0.147773,Iris-setosa
0.653147,0.674131,0.568826,Iris-virginica
0.429371,0.425483,0.62753,Iris-virginica
0.544056,0.544402,0.445344,Iris-versicolor
0.555245,0.461004,0.473684,Iris-virginica
0.528671,0.459459,0.5,Iris-versicolor
0.437762,0.425483,0.433198,Iris-setosa
0.423776,0.583784,0.319838,Iris-virginica
0.496503,0.446332,0.603239,Iris-versicolor
0.630769,0.386873,0.526316,Iris-versicolor
0.559441,0.542857,0.479757,Iris-versicolor
0.457343,0.351351,0.62753,Iris-setosa
0.586014,0.423166,0.388664,Iris-virginica
0.18042,0.489575,0.578947,Iris-setosa
0.627972,0.494208,0.564777,Iris-virginica
0.304895,0.331274,0.477733,Iris-versicolor
0.458741,0.453282,0.607287,Iris-setosa
0.373427,0.696525,0.672065,Iris-setosa
0.353846,0.461004,0.566802,Iris-versicolor
0.629371,0.461776,0.526316,Iris-setosa
0.447552,0.540541,0.55668,Iris-versicolor
0.538462,0.488803,0.439271,Iris-virginica
0.493706,0.419305,0.518219,Iris-setosa
0.552448,0.692664,0.481781,Iris-setosa
0.507692,0.451737,0.603239,Iris-setosa
0.355245,0.601544,0.6417,Iris-setosa
0.611189,0.276448,0.61336,Iris-versicolor
0.443357,0.351351,0.580972,Iris-versicolor
0.324476,0.6139,0.591093,Iris-setosa
0.451748,0.589961,0.52834,Iris-setosa
0.667133,0.489575,0.728745,Iris-versicolor
0.594406,0.605405,0.451417,Iris-versicolor
0.46014,0.34749,0.625506,Iris-versicolor
0.46014,0.420077,0.445344,Iris-versicolor
0.462937,0.639382,0.694332,Iris-virginica
0.731469,0.51583,0.425101,Iris-versicolor
0.542657,0.57529,0.831984,Iris-setosa
0.546853,0.537452,0.663968,Iris-versicolor
0.613986,0.446332,0.55668,Iris-versicolor
0.525874,0.525869,0.684211,Iris-versicolor
0.46993,0.515058,0.635628,Iris-setosa
0.476923,0.490347,0.481781,Iris-setosa
0.490909,0.534363,0.763158,Iris-setosa
0.495105,0.620077,0.526316,Iris-setosa
0.58042,0.633977,0.445344,Iris-versicolor
0.504895,0.396139,0.657895,Iris-versicolor
0.581818,0.492664,0.427126,Iris-setosa
0.490909,0.420849,0.678138,Iris-versicolor
0.507692,0.3861,0.350202,Iris-setosa
0.275524,0.600772,0.441296,Iris-setosa
0.601399,0.344402,0.376518,Iris-virginica
